Date,SM,NO,CL,UB,SB,TP,CD,CN,GC,TY,YM,XB,CT,RX,W ,ST,Z ,AD,C ,VF,LA,SF,LN,IB,KC,XP,DU,CO,US,JA,EC,OE,NG,EO,SI,ES,XM,BO,G ,QS,LX,LP,BP,LH,TU,CC,S ,SE,NV,HO,GX,JY,FV,JB,LC
2008-12-12,0.005588768,-0.0010677798,-0.0354145991,-0.016984781,-0.0212599795,-0.0261873826,-0.0071512327,-0.0024824742,-0.0073794841,0.0030224529,0.0009822737,-0.0007830997,-0.0230456446,-0.0070845513,0.0108439298,-0.0244298933,-0.0269843097,-0.0141297527,0.0626043304,-0.0281294764,-0.0406081612,0.0073266836,-0.0425815164,-0.0211923798,-0.0048937298,-0.0140880948,-0.0015392879,-0.0207892757,0.0028722471,-0.0580749182,0.004367708,-0.0047567887,-0.019646467,-0.025919994,-0.018688399,0.0125734039,-0.0002097338,-0.0253886246,0.0003757558,-0.0176964388,-0.039230498,-0.0437636347,-0.000000137,-0.0015929262,-0.0004629214,-0.0017422973,-0.0028891971,-0.0053280058,-0.007405882,-0.008737841,-0.0196230936,0.007413858,7.84546515482533E-05,0.005629261,-0.0122247789
2008-12-15,-0.0034992455,-0.0034352398,-0.0382504298,0.0062723263,-0.010458431,0.0317682852,0.0032271093,0.002010091,0.0194901294,0.0030136184,-0.0009291049,-0.0379249531,0.0167215464,0.0069341135,0.0136615784,-0.0106939846,0.001066772,0.0061151762,0.0047191417,-0.0071438865,-0.0044052053,0.0145471945,-0.0406987349,0.0053844395,-0.0142381979,0.0219931787,0.0018245984,-0.0389946637,0.0028642941,0.0350508127,0.022185894,0.0053998258,0.0285999055,-0.0070345778,0.0381791521,-0.0149624565,-0.0012018735,-0.0119019515,0.0093939246,0.0578672968,0.0128177446,-0.0049084818,0.0185537665,0.0048108616,0.0019292982,0.0684992644,-0.0094648041,0.0034612,0.0113046814,-0.0222861475,-0.0018097955,0.0050870604,0.0055011193,-0.0014770827,0.0120774317
2008-12-16,0.0163196273,0.0085804306,-0.0204555888,0.0139957455,0.013008815,-0.018365284,0.0210629324,0.0083109342,0.0074186919,0.0151809506,0.0007217785,0.0029327586,-0.0002930008,0.0047911041,0.0461345942,0.0120189473,0.0100045326,0.0408363924,0.0499579864,0.0203534665,-0.0163257242,0.0292207588,-0.0521697989,0.0170702251,0.0049313654,-0.0103336616,0.0007018721,-0.0009010283,0.0160485565,0.0016326719,0.0225903634,0.0016088573,0.0187870702,0.0099601284,0.0079496717,0.0464315867,0.0016228733,0.0261370486,0.0054604194,-0.0330242987,0.0077407529,-0.0302343388,0.0147593606,-0.0019931612,0.0023882388,0.0032673244,0.0148212778,0.0009861493,0.0386771884,0.0001140893,0.0117332481,0.0133841083,0.0074254602,-0.0004664956,0.0358002076
2008-12-17,0.0083330566,0.0415461307,-0.0812051521,0.0216884266,0.0056177008,0.0235242796,0.0117690248,0.0057784273,0.030612316,0.0073205956,0.0009813748,-0.033133296,0.0411278079,0.0144017892,0.0248159757,0.0045111012,0.0001169394,0.0111311101,-0.0113870193,-0.0026195546,0.0283548494,0.0456989317,0.0113193476,0.004390363,0.0107939971,0.0109948093,0.004310949,-0.0239172442,0.0143217685,0.0236249779,0.0264620502,0.0088456169,-0.0229625905,-0.002440169,0.0668166052,-0.0106751907,0.0013054813,-0.0110744738,0.013081298,0.0037359009,0.0118571566,-0.0154238186,-0.0001968176,0.0027991511,-0.0007686209,0.0183147416,0.0063409992,0.0515215873,0.0322855606,-0.0121898674,-0.0020033096,0.0152573349,-0.0004657538,0.0028820167,0.0008627312
2008-12-18,0.0118924348,-0.0290968066,-0.0958178193,0.0104435355,0.0079805172,-0.0116938772,-0.0005981393,0.0055567966,-0.0090965503,0.0035561889,0.0001561641,-0.0423319263,-0.014673015,-0.0017627884,0.0251416995,0.0110293258,0.0047756682,-0.0095653892,-3.28767123287671E-07,-0.003394131,-0.0114338705,0.0025228848,-0.0030812857,0.0070953521,0.001827094,-0.0024913671,-0.0001456804,-0.0477734833,0.0147792965,-0.0087548055,-0.0020989503,-0.0001704904,-0.0126303969,0.0090697349,-0.026239159,-0.0116349781,0.0010429154,-0.0096307879,0.0035323792,-0.0318947844,0.0046006669,-0.0465004368,-0.0256867189,-0.0023984103,0.0009992868,0.021582405,0.0064919378,-0.0063980818,-0.0037534564,-0.0482124622,0.0102462056,-0.0159922145,0.0027162189,-0.0010101159,-0.0135202906
2008-12-19,0.0043820592,-0.0361277957,-0.0648541629,-0.0156166339,-0.0744263809,-0.0036723816,-0.0192040997,-0.000187747,-0.0269609771,-0.0078586544,0.000364682,0.0066650863,-0.0011458863,-0.0014717204,-0.0144641141,0.0025472765,-0.0117232618,-0.0171286908,-0.0224877276,-0.0023111905,0.0149658183,-0.0295987196,0.0543883437,-0.0006923981,-0.0137950869,0.0075522751,0.0001837279,0.0148887297,-0.0041616593,-0.0008033014,-0.0301026762,0.0004801272,-0.038575162,0.0160072646,-0.024360134,-0.0126010053,0.0001561227,-0.0033925412,0.0001209777,-0.0203256772,0.0508019288,0.0176525136,-0.0139219928,-0.0124017916,-0.0006917614,-0.0289518977,-0.0015181495,-0.0200239681,-0.0259526922,0.0138692146,-0.0081563224,8.54864109184533E-05,-0.0030966258,0.0018656959,0.0125422323
2008-12-22,0.029948077,-0.0060784361,-0.0578598545,0.0125538552,-0.0085546761,0.0180176619,0.0033031608,0.0008428142,0.0117093261,-0.000466267,-0.0009283965,-0.0857295773,0.0146212035,0.0054023943,0.0102090157,-0.0209164961,-0.0045739767,0.0029659026,0.0026648143,-0.024136886,0.0271455163,0.0145239721,-0.0004891564,-0.0221435393,-0.0234094077,-0.0127859927,0.0006585458,-0.0580453251,-0.0007838505,0.0076332316,0.0052645173,0.0026713537,-0.0075032383,-0.0450301772,0.0009402167,-0.0113409485,-0.0010948698,0.0111183187,0.0031553666,-0.0112046606,0.0169854576,0.0096169063,-0.0001367632,-0.0129693753,-0.0001540959,-0.0124902836,0.0210902766,-0.0060900998,0.0004293817,-0.036281805,-0.0144432778,-0.0065194066,-0.0030285416,0.000387692,-0.0060515144
2008-12-23,0.0213747881,-0.0065857924,-0.0233348873,-0.0046214202,-1.3972602739726E-07,,0.0047615238,0.0016847802,-0.0107491818,0.0017089964,0.0001564169,-0.034114872,0.0028255172,-0.0008794753,0.0110140326,-0.0014642686,-0.0008301382,-0.0033273116,0.0339953835,-0.0069954762,0.0019569191,0.0035789583,-0.0537579104,-0.0036696283,-0.0083453102,0.0264534288,0.0005518115,-0.0262401939,0.0022215017,,0.0011488237,0.0010776723,0.0836886408,0.0072341686,-0.0551855147,-0.0146455025,0.0002606442,0.0087521044,0.0002418445,-0.0521591615,-0.0194870048,-0.0309627498,-0.0082538914,0.0049318868,0.0004611503,0.0346795828,0.0163749998,-0.0185425454,-0.0128867377,-0.0108006088,-0.0018165338,-0.0069164267,0.0006229132,,0.0081115691
2008-12-24,0.0231905165,-0.0016568565,-0.0930707712,,0.0155311011,-0.0258777803,0.0033909426,-0.0014012669,0.0118146437,-0.0034119687,-0.0003647703,-0.0739932146,0.0073264786,,0.0121441651,,-0.0093447686,0.0012986908,0.0082537523,-0.0025573953,-0.0153039488,0.0079483009,-0.0129118142,,0.0056107368,-0.0164648532,,-0.0930106553,-0.0037809866,-0.0031893214,0.0001483273,,0.0301528144,-0.0132791237,0.0087708148,0.0075712066,0.000157111,0.003115043,0.0058066887,-0.0334831416,-0.0076404261,-0.0087754521,-0.0024756275,-0.00572532,-0.0001532212,-0.0094632512,0.0162948689,0.0036968734,0.01240256,-0.0969548569,,-0.0005479796,-0.001400525,0.0002332098,0.0158173269
2008-12-25,,,,,,0.0217479676,,,,,,,,,,,,,,,,,,,,,,,,0.0063998603,,,,,,,,,,,,,,,,,,,,,,,,-0.0004655085,
2008-12-26,0.0340890919,0.0053757708,0.0666988757,,-0.003398194,0.0035029037,-0.0111165568,,0.0273614945,0.0048251794,,0.0647776046,-0.0039158072,,0.0292043969,,,0.0620488042,0.0358295843,,,0.0104127312,,,0.0032052147,,,0.0481122184,0.0049740987,0.02742476,0.0069555252,,-0.0142081938,,0.0173884635,0.0046322823,,0.0483480257,,-0.0049612886,,,-0.0020682608,-0.031223619,0.0001539928,2.76712328767123E-07,0.0392724799,0.00564722,0.0075223055,0.0389666993,,0.0013590907,0.0022606041,-0.0014740773,-0.0251876654
2008-12-29,-0.0188897627,0.0042442849,0.0612915538,0.004867545,0.012786058,0.0083215991,0.0101477169,0.0167492233,0.0047027166,0.003406017,0.0008230378,0.0362200673,0.0014024342,0.0035187723,-0.0121090201,-0.0024010259,0.0195539164,-0.047786807,-0.0454738772,0.0042023112,-0.0191805405,0.0144055378,0.0074281839,-0.0016170181,-0.0161526449,0.0003016127,0.0009758135,0.0568747059,-0.0019552995,0.0444857617,0.0013476166,0.0031884131,0.0532045494,-0.0025152812,0.0265158217,0.0017273276,0.0012502052,-0.0186181244,-0.0038501324,0.0124465399,-0.0145280962,0.0207192014,-0.0076711192,0.0033951178,0.0022268749,-0.0286640861,-0.0138688871,0.0183902613,0.0017048189,0.0323164617,0.0106053472,0.0027122745,0.0025646302,-0.0009342116,0.0011555461
2008-12-30,0.020157464,0.0067311178,-0.0247537896,-0.0069890644,0.0151491535,0.007586508,-0.0122378155,-0.0063530289,-0.0060522265,-0.0035528402,-0.0003570049,0.0123576229,0.0372943293,-0.0040951311,0.021549526,0.0103530633,0.0231728476,0.0014628398,0.0069194625,0.0264555443,-0.0102870118,-0.0061173631,0.1051192088,0.0167435854,0.0084762914,0.0133681626,-0.0009305436,-0.0098656598,0.003782057,-0.0166690283,-0.0004282441,-0.0030928606,-0.0369834193,0.0253021323,0.0157889188,0.0203828522,-0.00047162,-0.0030202534,0.0013256596,0.022108104,0.0118340468,0.0034692717,-0.010655474,0.0097238209,0.0007643919,-0.008608919,0.0077318623,0.0030342374,-0.0017059392,0.0021233791,0.0252345917,0.0003619876,-0.0016312788,0.0054425668,-0.0034784215
2008-12-31,0.008365371,0.0088639907,0.1427311038,,0.0456032219,,0.0079673613,-0.0012988615,0.0164308734,-0.0122406597,0.0010830909,0.1386854389,0.0218957253,,0.0099150863,,0.0039021466,0.0193834308,0.0270905151,0.0009359631,0.031338511,-0.0104218527,0.0930515099,,0.0417962574,0.0302456413,,0.1354400682,-0.0239230418,,-0.0094662921,,-0.0404504114,-0.0026134521,0.028639348,0.0132225806,0.0003109008,0.0367546718,0.0048206785,0.006004023,0.0481062972,0.0545550971,0.0121732969,0.0192500105,-0.0001553182,0.0537391304,0.0280809432,-0.0097216515,0.0170627615,0.0914037131,,-0.0055954111,-0.0045083393,,0.0017420076
2009-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-01-02,0.0014102623,0.007475477,0.0390069445,0.0048775424,0.0039629399,,0.0015765941,-0.0126157824,-0.0054273569,-0.0116081897,-2.16712328767123E-06,0.0457341371,-0.0023831195,0.0035203378,0.0004023934,0.0298860826,0.0284507926,0.0095062649,0.0129899589,0.0390329563,0.0195095246,-0.0093282802,0.1288250919,0.0372505819,-0.0102471305,-0.0181523051,0.0002300939,0.0289342651,-0.0186489439,,-0.0070394549,0.0023602731,0.0620633653,0.0482035929,0.0172462928,0.0283405252,0.0003107207,0.0083398558,-0.0012020711,0.0235415304,0.060199447,0.0517259748,-0.0072334284,0.0488699658,-0.0023776461,-0.0466871416,-0.0032257844,0.0143984765,-0.0023092141,0.0264422642,0.0295760877,-0.0155073951,-0.0074945577,,0.012202128
2009-01-05,-0.0067019385,-0.0058941667,0.0532542383,-0.0105049026,-0.0031619193,0.01796804,0.0206405054,-0.0028203214,-0.0246740948,-0.0009544403,-0.0027436297,0.0647204836,-0.0122007175,-0.0050725645,0.0094090571,0.0163058246,0.0056420148,0.006217649,-0.0024638204,0.0036054815,-0.0143145661,-0.0266244894,-0.0272041434,0.0148330224,-0.028857968,0.0008257957,0.0003265985,0.0578884387,-0.0181891152,0.0512217438,-0.018089538,-0.0013747176,0.0169215394,0.0125845715,-0.0191384133,0.0021499216,-0.0031271124,0.0380534812,-0.0087721838,0.1132782447,0.0157737047,-0.0142988275,0.0176471691,-0.0184087496,0.002225152,0.0057589552,0.0103806171,-0.0157847393,0.0067245671,0.0648932087,0.0031117777,-0.0104990266,0.0037721135,-0.0020911749,0.0051578297
2009-01-06,0.0094034749,-0.0001576368,-0.0046871304,-0.0248838602,0.0380311694,-0.0051958039,0.0079653668,-0.0001920908,0.0095520085,0.0015846141,-0.0001604717,0.0057140291,0.0408016732,-0.0098037743,0.0433732207,0.0227393706,0.0138759767,0.0143022031,0.0394768236,0.0102338784,0.03605606,-0.00728323,0.0313957143,0.0078422277,0.0780003532,0.0094826804,-0.0007000882,0.0182372543,-0.0024919458,0.0175527355,-0.0059702399,-0.004644252,-0.014670604,0.0308548289,0.0155544207,0.003236204,-0.0003690594,0.0607653816,-0.0078815289,0.0697217537,0.0151365968,0.063372031,0.0144491603,0.0203452842,-0.0003868964,0.0049062877,0.0293089726,0.0013661671,0.0154483818,0.0316790456,0.0083082765,-0.0092241635,0.0006230178,-0.0058181001,0.0114183724
2009-01-07,-0.0182898233,0.0080806395,-0.1225190577,-0.0152178572,-0.0236666235,0.0148722377,-0.0146379034,-0.0018868051,-0.0280665467,0.0009489734,0.0002588327,-0.0948558826,-0.0134149337,-0.0045551538,-0.0470214905,-0.0058089131,-0.0288816942,-0.0182856287,-0.0257396328,-0.0150098503,-0.007721463,0.0125682089,-0.0717937127,-0.0149272029,-0.0163524793,0.0158937485,0.0014880424,-0.0923507863,-2.5013698630137E-06,0.0693636958,0.0067419655,-0.0003526659,-0.0185463886,-0.0183950318,-0.0297504142,-0.0271346636,0.000415661,-0.0302429221,-0.0028121764,-0.0260692455,-0.0227591529,-0.0143836691,0.0128875936,-0.0062648454,0.0004575155,0.010990984,-0.0255344163,0.0053889849,-0.0098729517,-0.0511332268,-0.0157941766,0.0138123489,0.0016415916,0.0012451593,-0.0313356595
2009-01-08,0.0094911589,-0.0129076344,-0.0217497108,0.0114076103,0.0046892198,-0.0298296644,0.012810753,0.0027354533,0.0152088673,0.0066520472,0.0010849204,0.0109071457,0.016468643,0.0057646088,-0.0012106921,0.0014892011,0.0008966535,-0.0037266703,-0.023341263,-0.0053816672,-0.0252367737,0.0088952201,-0.0615995491,-0.0109501279,-0.0065720261,-0.0219891506,0.0012447689,-0.0260117371,0.0024925116,-0.0233802791,0.0081716147,0.0030305414,-0.0492291529,0.0003804457,-0.0006702827,0.001645232,0.001146731,-0.0110420382,0.0056332379,-0.0426346307,-0.0432417246,-0.0439254711,0.0061601445,-0.0177076023,-0.000615019,0.0076500886,-0.0005058082,0.0023191689,0.0008287921,-0.0152485326,-0.0094857595,0.0153803393,0.0037498134,-0.0035844997,-0.0306104698
2009-01-09,0.0542922966,-0.0030960669,-0.0209131113,0.0145695641,0.0015548915,-0.0063625147,-0.0043739725,0.0066820823,0.0005812022,0.0018870454,0.0003116498,0.0212541939,-0.0218636687,0.0092906816,0.0277599499,-0.0251271569,-0.0098491847,-0.0074788298,0.0098461603,-0.0064368401,0.0094421392,-0.0196897978,0.0547720606,-0.0080841719,0.0304094147,0.0021493891,0.0010698895,-0.0054994867,0.000966124,0.0010099345,-0.0214704472,0.0036504005,-0.0119966591,0.005875484,0.0200620058,-0.0234383423,0.0002592823,0.0262421062,0.0065766172,-0.0466101264,0.0486703035,0.0646615695,-0.0063255868,0.0004056022,0.001532096,-0.0115922562,0.0468813481,-0.0188468534,-0.0004165526,-0.0209617881,-0.0193584404,0.0093021848,0.0026460339,0.0016398656,-0.0005962931
2009-01-12,-0.0636165554,0.0027921187,-0.0793173186,-0.0032446038,-0.0481756591,,-0.0227986947,0.0047674184,-0.0397610384,0.006124685,0.0013446352,-0.0244972882,-0.0536434726,0.0033284576,-0.0949168652,-0.0080199386,-0.0064336635,-0.0312123733,-0.0730740333,-0.0169292117,-0.0364524367,0.0013582217,-0.1203446031,-0.0181145725,-0.02051837,-0.0067639301,0.0006926192,-0.0341194438,0.0127038165,,-0.0026168231,0.0015492853,0.0047097289,-0.0160095912,-0.0503212307,-0.0197589187,0.0002591321,-0.0629787102,-0.000001611,-0.0157525837,-0.0352990375,-0.0469204634,-0.0190275371,-0.0156142787,0.0006874634,-0.0307335155,-0.0675778549,-0.0090355493,-0.0240829894,-0.0103350204,-0.0153772513,0.0158254394,0.0028719523,,-0.0024083393
2009-01-13,0.0017944901,-0.0209747638,0.0050647895,-0.0044183021,0.0048951811,-0.0521500173,-0.0097357832,0.0016724197,-0.0003760125,-0.0007834182,0.0012895482,0.0599020307,-0.0094498467,-0.0001003962,0.0017318957,-0.025471087,-0.0132923831,-0.0281457146,-0.0479758458,-0.0152412583,-0.000672816,-0.0058525639,0.0515335083,-0.0153990665,0.002181484,-0.0141523252,-0.0005616311,0.0448050715,-2.77808219178082E-06,-0.0902688609,-0.0160877419,7.6631901628608E-05,-0.064606176,-0.0055543108,-0.0065612869,0.0005742181,0.0014572125,0.0122171812,-0.0058118063,0.0529716993,0.0462860946,0.0386819355,-0.0232220637,-0.0004161979,-2.77808219178082E-06,-0.0083465411,0.005678062,-0.0340862209,-0.0478649351,0.0283214215,-0.0180432621,-0.0007133154,0.0005393113,0.0056156378,0.01416538
2009-01-14,0.0066354606,-0.006247067,-0.0133358347,0.0016314856,-0.0081259782,0.0023895065,-0.0144841698,0.0117971827,-0.0144940713,0.0059349986,-2.5013698630137E-06,0.0162564023,-0.0050515897,0.0056599022,0.0061370555,-0.0313368441,-0.0490501617,-0.003050701,0.0110480364,-0.0452760719,-0.0135682703,0.0019939261,-0.0376963154,-0.0394804104,-0.0008966558,0.011587698,0.0004216931,0.0056321832,0.0151345503,0.0403529225,-0.0009878554,0.0024391617,-0.0412835441,-0.0486432781,-0.0191998606,-0.0331082274,-0.0003667045,-0.0223365054,0.0073012114,-0.0408807377,-0.0359363459,-0.0249293847,0.006150054,-0.0248179521,0.0002270319,-0.0349204652,-2.5013698630137E-06,-0.0142019742,-0.0165351198,-0.0336612021,-0.0440570944,0.0002630687,0.0036352695,-0.0003128917,-0.008626845
2009-01-15,0.0270868673,0.0099399518,-0.0504229461,0.0052407549,0.0458612678,-0.0178298415,-0.0047241523,0.0009154956,-0.0018615802,0.0003078774,0.0013399229,0.0056348876,0.054973258,0.0027154046,-0.0095861929,-0.0229725368,-0.0145307703,0.0095519706,-0.0033545706,-0.0179735433,-0.0100231266,-0.004197409,-0.0138926887,-0.0082095006,-0.0065471343,-0.0439327276,-0.0010724514,-0.0087187314,0.0020122676,-0.0505365859,0.0001466652,-0.000765177,-0.025544278,-0.0191884093,-0.0032797243,-0.0005991861,0.0014031172,0.0102874051,-0.0014529291,0.0005452443,0.0004006638,-0.0018410415,0.0051393246,-0.001673536,-7.92716184879103E-05,-0.0130803718,0.0237904434,0.0175062783,-0.004318998,0.0163678245,-0.0237174498,-0.0061520916,-0.0006197288,0.0028692238,0.0119948486
2009-01-16,0.0359157348,0.0172451113,0.0314487483,-0.0066102211,0.0250556739,0.028866458,-0.0011337647,-0.0053241585,0.0403736654,-0.0037297656,-0.0011360666,-0.0060636636,0.0096174662,-0.0046501676,0.0167031036,0.0154382724,0.0144923779,0.0003755152,0.0704750825,0.006126003,-0.0101248297,0.0054729324,0.0151159719,-0.0002221414,0.0166626707,0.0057094541,0.0012028194,-0.0232406145,-0.006706369,0.0239849485,0.0058542454,0.0002545723,-0.0086712515,0.0208064316,0.0741927839,0.011023512,-0.001199379,0.0054970443,-0.0121051996,0.0125476068,-0.0096215674,0.0230022065,0.0003426044,0.0020953217,0.0005324382,0.0406329849,0.025577949,0.0061001891,0.0057007983,-0.0091988537,0.0103588567,-0.0077932732,-0.0029353826,-0.002325039,0.002074869
2009-01-19,,,,-0.0003531159,,-3.05753424657534E-06,,-0.005352624,,,-0.0007315033,,,-0.003212862,,-0.0214428822,-0.013683364,,,-0.0089230819,-0.03032552,,0.041347644,-0.0136398043,,0.0070970227,-0.0008798786,-0.044529661,,0.046117001,,-0.0029947561,,-0.0137631228,,,-0.0007840648,,-0.0096808721,-0.0560901014,0.014965947,0.0218877883,,,,,,,,,-0.0150446718,,,-0.0013219094,
2009-01-20,-0.0221133308,-0.0192037691,0.0609827292,-0.0046718571,0.0274991318,-0.0201444644,-0.0103988435,0.0056537501,0.0182163531,-0.002184823,0.0009761337,-0.0205820464,-0.0447354409,-0.0016616383,-0.0488704314,-0.0162424533,-0.0100508609,-0.0276281329,-0.0192624421,-0.0227011141,-0.0164411342,-0.0270241438,0.0233601888,-0.025551346,-0.007756004,-0.0245246025,0.0002768936,-0.0196864928,-0.0095857178,-0.0304436458,-0.0258803424,0.00007671,-0.0331258393,-0.0196389914,-0.0035597307,-0.0500939994,0.0005708285,-0.0224906225,-0.0060641338,0.0217085885,-0.015547409,-0.025972724,-0.0504519833,-0.0037539664,0.0003030557,0.0029683594,-0.0273911054,-0.0229196203,-0.039249602,-0.0662390149,-0.0188605439,0.0059552379,-0.0006219252,0.0020169531,-0.0224856127
2009-01-21,0.0369959723,0.0315726236,0.0664378261,0.0032806871,0.0007404944,-0.0224016391,0.0030341958,-0.0055355035,-0.0059599132,-0.0120304914,-0.0001590566,0.02692307,0.0091408071,0.0025382961,0.0395722502,-0.0194280747,-0.0034901412,0.0157588214,0.0176850223,-0.0065169263,-0.0472424125,-0.0096908364,-0.0562529952,-0.0065444496,0.0230477339,-0.0098069216,0.001105733,0.0320889856,-0.0242602908,-0.0090250137,0.0045795391,0.0016760526,0.0297330148,-0.0104394326,0.0133624325,0.0381554522,-0.0008881156,0.0041420777,0.0058464088,-0.0397145385,-0.0801638204,-0.0370560022,-7.57802037847614E-05,-0.0067083514,-0.0015317014,0.0533190482,0.0286594204,0.0243136336,0.0158175431,0.007405322,0.0051852792,0.0077155409,-0.0065080724,-0.0012434062,-0.0033302012
2009-01-22,-0.0069402003,-0.0014565716,0.0027640386,-0.0154322117,-0.0178332476,0.0101481737,0.0065514724,-0.002413394,0.0102253512,-0.0047457214,-0.0007726375,-0.0685082461,0.0359666093,-0.0081921675,-0.0087635404,-0.0189417574,-0.0017210662,0.0013383578,-0.007119102,-0.0130706917,-0.0041984493,0.0043451877,0.0085511977,-0.0087937696,0.0161457523,0.0046622512,-5.07907488567857E-05,0.0081450171,-0.0129914652,-0.0131126165,0.0057961791,-0.0028790232,-0.020724885,-0.0103360782,0.0036018509,-0.0134562242,-0.0010451206,-0.0123865393,-0.0051993718,-0.0197950351,-0.0272925582,-0.0412204853,-0.0029868439,0.0054757467,0.0006097784,-0.0084397617,-0.0083128877,0.0019335516,0.0011596118,-0.0269667271,-0.0063372064,0.0008883905,-0.0005482771,-0.00008026,-0.0009122832
2009-01-23,0.0003300296,0.0003038985,0.0640684837,-0.0295645522,0.0257159698,-0.0282828566,0.0155466662,-0.0053934739,0.0430819698,-0.0019089132,0.0012365577,0.0558060177,0.0349827844,-0.007866592,0.0282166157,-0.0058458336,-0.0032576226,-0.0045941823,0.0077161763,-0.0069668095,0.0091908688,-0.0029247163,0.100225369,0.0020988754,0.0017153902,-0.0386330436,-0.0005130783,0.0656414322,-0.002549688,-0.0232498708,-0.0031494519,-0.0033946269,-0.0348292526,-0.0042545221,0.0505238493,-0.0024156659,0.0008315865,0.0020872258,-0.0135598523,-0.0095197999,0.038005261,0.0528571445,-0.0081060111,-0.0121520987,-0.0012267222,0.0311967133,-0.002960246,0.0001654006,0.0034800642,0.0755736307,-0.0102711219,0.003207346,-0.0010945117,0.0011617771,0.0048591112
2009-01-26,-0.0063212283,0.0245894094,-0.0159442498,-0.0061195946,0.0176964767,-0.0135940108,0.0069092131,-0.0062637354,0.0145139734,-0.0020717136,0.0007670004,-0.001235494,0.0281663757,-0.0075326096,0.0167648905,0.0336258119,0.0422619392,0.0021115265,0.0083409535,0.0377384339,0.0297867911,0.0143249422,-0.016663682,0.0230655354,0.0212750977,0.0054514292,-0.0038473468,-0.0291003013,-0.0028399202,0.0426871992,0.0121777126,-0.0072788136,-0.0061971916,0.056480795,0.0142941759,0.0087882059,0.0002580367,0.0050025754,-0.0003809009,0.0941754733,0.0322583838,0.0936675097,0.0128773204,-0.0156997277,-0.0006154304,0.0023549255,-2.63835616438356E-06,0.022174781,-0.0115713565,-0.0162223362,0.0329161989,-0.0019565966,-0.0005491718,-0.0007780125,-0.0039347976
2009-01-27,-0.0242672777,-0.0010503634,-0.0907618269,0.0235070298,-0.0007281938,0.0630487128,-0.0002455296,0.0015950897,-0.010245269,0.008608884,-0.0007726031,-0.0385778503,-0.0137021863,0.0028915222,-0.0131205476,-0.0041063417,-0.002383576,0.0082434711,-0.0412406696,-0.0001813972,-0.0320670895,0.0027786803,-0.0424044103,-0.0008373817,-0.0024701004,0.0141131682,-5.19214187847786E-05,-0.0688701272,0.0152190929,0.0134022409,0.003197473,0.0002578528,0.0028904132,0.0044986438,0.0053587849,0.0102315639,-0.0012025591,-0.0296777624,0.0021407425,-0.0581127682,-0.0473014536,-0.0697102008,0.0152558538,-0.0388031844,0.0006096116,0.029396679,-0.0327985463,-0.0046057915,0.0100619869,-0.036787081,0.0031143514,0.0006205408,0.0038242698,-0.0048922036,-0.0130565187
2009-01-28,0.009256039,0.0037377068,0.0139481809,0.0093758292,-0.003630624,-0.0043722357,0.008211543,-0.0055441942,-0.0125668198,-0.0071205577,0.0004112127,0.0675605906,-0.0055603638,0.0027823708,0.0179730652,0.0333140701,0.0248789268,0.0062725363,0.0185294306,0.0404167499,0.0197977414,-0.0143042426,0.0308055095,0.0413039995,0.004940478,0.0272556158,0.0011656875,0.0268741509,-0.0173814898,-0.0160934746,-0.0031210717,0.0022970001,-0.0059980159,0.0342724659,-0.0174537567,0.03841865,0.0014050013,0.0042723517,0.001631441,0.0203597864,-0.0011102736,0.0059325146,0.0068660764,0.0174842784,-0.0008473973,0.0171315208,0.0068106629,0.0021418232,0.0020809392,0.0341668534,0.0413207442,-0.0178616459,-0.0048297109,0.0001511494,-0.0012307261
2009-01-29,-0.0090119227,-0.0138762214,-0.0170484227,0.0176277671,-0.0211122344,0.0106067316,-0.0051104013,-0.0047265191,0.0190228536,-0.0081282878,0.0005554194,0.0401323289,-0.019559048,-0.0013956914,-0.0289871074,-0.0121763607,-0.0287642993,-0.018909567,-0.0070902926,-0.0206496476,-0.0001939523,0.0012931477,-0.0300661307,-0.0236477425,-0.0081726595,0.0138271489,0.0008732857,0.0109976925,-0.0138394038,0.0021742572,-0.0131830583,0.0005054772,0.0352991764,-0.0191126873,0.0151937145,-0.0329849211,-0.0001625171,-0.0164029089,-0.0026448293,0.0108475995,-0.0226397614,-0.0305869317,0.004898773,0.0048410119,-0.0013092565,0.0029891576,-0.0123600116,-0.0146706647,-0.0309957996,0.0047741394,-0.0187995711,0.0077711838,-0.004697874,-0.000083942,-0.0009287821
2009-01-30,0.0075383844,-0.0141471531,0.0058090084,-0.0115973458,0.0059417581,-0.0288496585,-0.0055050987,0.0005629547,0.0245285524,-0.0012907188,0.0007730802,0.0307785982,-0.0132152105,-0.0041811476,-0.0172998394,-0.0108395896,-0.0082277858,-0.0273665055,-0.0072809594,-0.0137968929,-0.0128897424,-0.0089801404,-0.0177908871,-0.0044352133,-0.0213827411,-0.0065654003,0.0005923334,0.0107128001,-0.0034769131,0.0181228818,-0.0130561006,0.0002143165,-0.0347544825,-0.0143141444,0.0345977291,-0.0240340745,-0.0002667907,0.0110351537,-0.0013921113,0.0146602107,-0.0211177783,-0.0236693436,0.009331003,0.0271924624,-0.0002364882,-0.0108311319,0.0099321167,-0.0232503444,-0.0145646698,0.017833955,-0.0219742905,-0.0003687475,-0.0007918667,-0.0008638971,0.0110866798
